================================================================================
批量推理结果
模型: /home/minzhi/ws05_fourth_assessment/DeepLearning/best.pth
类别: 3, 4, negative
================================================================================


================================================================================
目录: 3_galaxy_5000_8_1 (共 204 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
roi_135.png          3          0.5560     0.555961     0.323294     0.120745    
roi_136.png          3          0.5563     0.556258     0.323289     0.120453    
roi_137.png          3          0.5558     0.555794     0.323256     0.120950    
roi_138.png          3          0.5558     0.555829     0.323333     0.120838    
roi_139.png          3          0.5561     0.556066     0.323352     0.120582    
roi_140.png          3          0.5562     0.556199     0.323252     0.120549    
roi_141.png          3          0.5561     0.556115     0.323274     0.120611    
roi_142.png          3          0.5559     0.555902     0.323391     0.120706    
roi_143.png          3          0.5560     0.555977     0.323323     0.120701    
roi_144.png          3          0.5563     0.556348     0.323262     0.120391    
roi_145.png          3          0.5562     0.556160     0.323214     0.120626    
roi_146.png          3          0.5564     0.556367     0.323175     0.120459    
roi_147.png          3          0.5560     0.555980     0.323362     0.120658    
roi_148.png          3          0.5561     0.556118     0.323270     0.120611    
roi_149.png          3          0.5558     0.555756     0.323474     0.120769    
roi_150.png          3          0.5560     0.555956     0.323293     0.120751    
roi_151.png          3          0.5558     0.555754     0.323403     0.120843    
roi_152.png          3          0.5560     0.555984     0.323382     0.120634    
roi_153.png          3          0.5560     0.555996     0.323368     0.120636    
roi_154.png          3          0.5559     0.555912     0.323310     0.120778    
roi_155.png          3          0.5560     0.555972     0.323213     0.120816    
roi_156.png          3          0.5560     0.556042     0.323223     0.120734    
roi_157.png          3          0.5563     0.556281     0.323227     0.120492    
roi_158.png          3          0.5561     0.556099     0.323317     0.120583    
roi_159.png          3          0.5559     0.555893     0.323350     0.120757    
roi_160.png          3          0.5561     0.556066     0.323201     0.120733    
roi_161.png          3          0.5563     0.556312     0.323224     0.120464    
roi_162.png          3          0.5564     0.556412     0.323222     0.120365    
roi_163.png          3          0.5561     0.556077     0.323292     0.120631    
roi_164.png          3          0.5563     0.556341     0.323188     0.120471    
roi_165.png          3          0.5562     0.556197     0.323291     0.120512    
roi_166.png          3          0.5558     0.555769     0.323432     0.120799    
roi_167.png          3          0.5561     0.556099     0.323403     0.120498    
roi_168.png          3          0.5558     0.555763     0.323340     0.120898    
roi_169.png          3          0.5561     0.556113     0.323325     0.120563    
roi_170.png          3          0.5564     0.556439     0.323240     0.120322    
roi_171.png          3          0.5559     0.555858     0.323411     0.120731    
roi_172.png          3          0.5557     0.555739     0.323423     0.120838    
roi_173.png          3          0.5554     0.555362     0.323515     0.121123    
roi_174.png          3          0.5560     0.555973     0.323298     0.120729    
roi_175.png          3          0.5559     0.555879     0.323320     0.120801    
roi_176.png          3          0.5557     0.555706     0.323440     0.120854    
roi_177.png          3          0.5557     0.555736     0.323426     0.120838    
roi_178.png          3          0.5559     0.555888     0.323417     0.120695    
roi_179.png          3          0.5557     0.555723     0.323433     0.120844    
roi_180.png          3          0.5562     0.556166     0.323270     0.120563    
roi_181.png          3          0.5560     0.555978     0.323434     0.120588    
roi_182.png          3          0.5556     0.555649     0.323265     0.121086    
roi_183.png          3          0.5558     0.555837     0.323364     0.120799    
roi_184.png          3          0.5559     0.555944     0.323373     0.120682    
roi_185.png          3          0.5558     0.555849     0.323321     0.120831    
roi_186.png          3          0.5559     0.555898     0.323297     0.120805    
roi_187.png          3          0.5562     0.556182     0.323255     0.120563    
roi_188.png          3          0.5562     0.556209     0.323266     0.120525    
roi_189.png          3          0.5561     0.556106     0.323399     0.120495    
roi_190.png          3          0.5565     0.556457     0.323219     0.120325    
roi_191.png          3          0.5562     0.556152     0.323352     0.120496    
roi_192.png          3          0.5564     0.556373     0.323260     0.120366    
roi_193.png          3          0.5566     0.556582     0.323095     0.120323    
roi_194.png          3          0.5563     0.556266     0.323354     0.120380    
roi_195.png          3          0.5559     0.555859     0.323409     0.120732    
roi_196.png          3          0.5561     0.556134     0.323331     0.120535    
roi_197.png          3          0.5562     0.556226     0.323316     0.120458    
roi_198.png          3          0.5565     0.556536     0.323183     0.120280    
roi_199.png          3          0.5562     0.556209     0.323255     0.120536    
roi_200.png          3          0.5561     0.556120     0.323310     0.120571    
roi_201.png          3          0.5559     0.555897     0.323292     0.120811    
roi_202.png          3          0.5562     0.556161     0.323174     0.120666    
roi_203.png          3          0.5561     0.556059     0.323347     0.120595    
roi_204.png          3          0.5560     0.555955     0.323296     0.120749    
roi_205.png          3          0.5563     0.556274     0.323260     0.120466    
roi_206.png          3          0.5563     0.556295     0.323251     0.120454    
roi_207.png          3          0.5564     0.556382     0.323200     0.120418    
roi_208.png          3          0.5564     0.556421     0.323281     0.120299    
roi_209.png          3          0.5564     0.556363     0.323238     0.120399    
roi_210.png          3          0.5565     0.556503     0.323209     0.120289    
roi_211.png          3          0.5559     0.555883     0.323399     0.120718    
roi_212.png          3          0.5563     0.556307     0.323324     0.120369    
roi_213.png          3          0.5562     0.556217     0.323276     0.120506    
roi_214.png          3          0.5563     0.556330     0.323198     0.120471    
roi_215.png          3          0.5562     0.556204     0.323228     0.120568    
roi_216.png          3          0.5560     0.556029     0.323311     0.120660    
